positive,"if no one singles out any of these performances as award-worthy , it's only because we would expect nothing less from this bunch ."
positive,"if you love reading and/or poetry , then by all means check it out . you'll probably love it ."
positive,"though of particular interest to students and enthusiast of international dance and world music , the film is designed to make viewers of all ages , cultural backgrounds and rhythmic ability want to get up and dance ."
positive,energetic and boldly provocative .
positive,star wars is back in a major way .
positive,it's a movie -- and an album -- you won't want to miss .
positive,"it's rare to find a film that dazzles the eye , challenges the brain , and satisfies our lust for fast-paced action , but minority report delivers all that and a whole lot more ."
positive,"while not all transitions to adulthood are so fraught , there's much truth and no small amount of poetry in girls can't swim ."
positive,"if there's nothing fresh about wannabes , which was written by mr . demeo , who produced and directed the film with charles a . addessi , much of the time the movie feels authentic ."
positive,jacquot's tosca is a treat .
positive,"by the end of no such thing the audience , like beatrice , has a watchful affection for the monster ."
positive,"if you liked such movies as notting hill , four weddings and a funeral , bridget jones' diary or high fidelity , then you won't want to miss about a boy ."
positive,". . . the gentle melding of drama and comedy makes "" what time is it there ? "" something the true film buff will enjoy ."
positive,"romanek keeps the film constantly taut . . . reflecting the character's instability with a metaphorical visual style and an unnerving , heartbeat-like score ."
positive,i whole-heartedly recommend that everyone see this movie-- for its historical significance alone .
positive,"hey , who else needs a shower ?"
positive,"longley has constructed a remarkably coherent , horrifically vivid snapshot of those turbulent days ."
positive,"although it bangs a very cliched drum at times , this crowd-pleaser's fresh dialogue , energetic music , and good-natured spunk are often infectious ."
positive,"often gruelling and heartbreaking to witness , but seldahl and wollter's sterling performances raise this far above the level of the usual maudlin disease movie ."
positive,go see it and enjoy .
positive,"the stunning , dreamlike visuals will impress even those viewers who have little patience for euro-film pretension ."
positive,george clooney proves he's quite a talented director and sam rockwell shows us he's a world-class actor with confessions of a dangerous mind .
positive,there's a vastness implied in metropolis that is just breathtaking .
positive,murderous maids may well be the most comprehensive of these films and also strike closest to the truth .
positive,"the people in dogtown and z-boys are so funny , aggressive and alive , you have to watch them because you can't wait to see what they do next ."
positive,"as green-guts monster movies go , it's a beaut ."
positive,"as bundy , michael reilly burke ( octopus 2 : river of fear ) has just the right amount of charisma and menace ."
positive,"a deceivingly simple film , one that grows in power in retrospect ."
positive,"ana is a vivid , vibrant individual and the movie's focus upon her makes it successful and accessible ."
positive,"a slick , skillful little horror film ."
positive,"a very witty take on change , risk and romance , and the film uses humour to make its points about acceptance and growth ."
positive,[anderson] uses a hit-or-miss aesthetic that hits often enough to keep the film entertaining even if none of it makes a lick of sense .
positive,bubba ho-tep is a wonderful film with a bravura lead performance by bruce campbell that doesn't deserve to leave the building until everyone is aware of it .
positive,"despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """
positive,bullock does a good job here of working against her natural likability .
positive,a film of precious increments artfully camouflaged as everyday activities .
positive,kinnear gives a tremendous performance .
positive,"the best movie of its kind since 'brazil . ' lucas , take notes . this is how you use special effects ."
positive,""" frailty "" has been written so well , that even a simple "" goddammit ! "" near the end takes on a whole other meaning ."
positive,one hour photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more flashes of insight .
positive,kaufman creates an eerie sense of not only being there at the time of these events but the very night matthew was killed .
positive,"chalk it up to my adoration for both de niro and murphy , but i had a pretty good time with this movie - despite its myriad flaws ."
positive,"its scenes and sensibility are all more than familiar , but it exudes a kind of nostalgic spy-movie charm and , at the same time , is so fresh and free of the usual thriller nonsense that it all seems to be happening for the first time ."
positive,"it represents better-than-average movie-making that doesn't demand a dumb , distracted audience ."
positive,a charming yet poignant tale of the irrevocable ties that bind .
positive,an enchanting spectacular for potter fans anxious to ride the hogwarts express toward a new year of magic and mischief .
positive,"the talents of the actors helps "" moonlight mile "" rise above its heart-on-its-sleeve writing ."
positive,"it's a humble effort , but spiced with wry humor and genuine pathos , especially between morgan and redgrave ."
positive,this examination of aquatic life off the shores of the baja california peninsula of mexico offers an engrossing way to demonstrate the virtues of the imax format .
positive,"dark and disturbing , but also surprisingly funny ."
positive,the movie has an avalanche of eye-popping visual effects .
positive,"starts off with a bang , but then fizzles like a wet stick of dynamite at the very end . it's still worth a look ."
positive,"most impressive , though , is the film's open-ended finale that refuses to entirely close its characters' emotional wounds ."
positive,"a hip ride into hyper-time , clockstoppers is a lively and enjoyable adventure for all ages at any time ."
positive,"grenier is terrific , bringing an unforced , rapid-fire delivery to toback's heidegger- and nietzsche-referencing dialogue ."
positive,. . . a polished and relatively sincere piece of escapism .
positive,"the story wraps back around on itself in the kind of elegant symmetry that's rare in film today , but be warned : it's a slow slog to get there ."
positive,"the whole cast looks to be having so much fun with the slapstick antics and silly street patois , tossing around obscure expressions like bellini and mullinski , that the compact 86 minutes breezes by ."
positive,". . . has freaky scenes where the crew wonder if they're ghosts imagining themselves as alive . it's a sly wink to the others without becoming a postmodern joke , made creepy by its "" men in a sardine can "" warped logic ."
positive,"long after you leave justine , you'll be wondering what will happen to her and wishing her the best -- whatever that might mean ."
positive,"still pretentious and filled with subtext , but entertaining enough at 'face value' to recommend to anyone looking for something different ."
positive,"call me a wimp , but i cried , not once , but three times in this animated sweet film ."
positive,notorious c . h . o . has oodles of vulgar highlights .
positive,an inspiring and heart-affecting film about the desperate attempts of vietnamese refugees living in u . s . relocation camps to keep their hopes alive in 1975 .
positive,"the level of maturity displayed by this 33-year-old first-time feature director is astonishing , considering her inexperience and her subject matter ."
positive,"a splendid entertainment , young in spirit but accomplished in all aspects with the fullness of spirit and sense of ease that comes only with experience ."
positive,"disney's live-action division has a history of releasing cinematic flotsam , but this is one occasion when they have unearthed a rare gem ."
positive,"if the message seems more facile than the earlier films , the images have such a terrible beauty you may not care ."
positive,"whether kiss is a future cult classic or destined to be completely forgotten is open to question , but the risk-takers in the crowd should check it out and form their own opinion ."
positive,"there are moments in this account of the life of artist frida kahlo that are among cinema's finest this year . unfortunately , they're sandwiched in between the most impossibly dry account of kahlo's life imaginable ."
positive,there are moments it can be heart-rending in an honest and unaffected ( and gentle ) way .
positive,"stay clear of reminding yourself that it's a "" true story "" and you're likely to have one helluva time at the movies ."
positive,there are just enough twists in the tale to make it far more satisfying than almost any horror film in recent memory .
positive,"the sundance film festival has become so buzz-obsessed that fans and producers descend upon utah each january to ferret out the next great thing . 'tadpole' was one of the films so declared this year , but it's really more of the next pretty good thing ."
positive,"working from elliott's memoir , rohmer fashions the sort of delicate , articulate character- and- relationship study he's favored for decades ."
positive,"the story feels more like a serious read , filled with heavy doses of always enticing sayles dialogue ."
positive,when it really counts . . . bloody sunday connects on a visceral level that transcends language .
positive,"the crime matters less than the characters , although the filmmakers supply enough complications , close calls and double-crosses to satisfy us ."
positive,[an] hilarious romantic comedy .
positive,the actors are fantastic . they are what makes it worth the trip to the theatre .
positive,"ranging from funny to shattering and featuring some of the year's best acting , personal velocity gathers plenty of dramatic momentum ."
positive,"i complain all the time about seeing the same ideas repeated in films over and over again , but the bourne identity proves that a fresh take is always possible ."
positive,recalls quiet freak-outs like l'avventura and repulsion .
positive,"only an epic documentary could get it all down , and spike lee's jim brown : all american at long last gives its subject a movie worthy of his talents ."
positive,. . . as the story congeals you feel the pieces of the star wars saga falling into place in a way that makes your spine tingle with revelation and excitement .
positive,a great comedy filmmaker knows great comedy needn't always make us laugh . tim story's not there yet - but 'barbershop' shows he's on his way .
positive,the movie is one of the best examples of artful large format filmmaking you are likely to see anytime soon .
positive,"lends itself to the narcotizing bland ( sinister , though not nearly so sinister as the biennial disney girl movie ) machinations of the biennial disney boy movie ."
positive,"well-written , nicely acted and beautifully shot and scored , the film works on several levels , openly questioning social mores while ensnaring the audience with its emotional pull ."
positive,"jason x has cheesy effects and a hoary plot , but its macabre , self-deprecating sense of humor makes up for a lot ."
positive,"[taymor] utilizes the idea of making kahlo's art a living , breathing part of the movie , often catapulting the artist into her own work . this isn't a new idea . it's been done before but never so vividly or with so much passion ."
positive,an impressive if flawed effort that indicates real talent .
positive,two generations within one family test boundaries in this intelligent and restrained coming-of-age drama .
positive,"it sounds sick and twisted , but the miracle of shainberg's film is that it truly is romance"
positive,disturbing and brilliant documentary .
positive,". . . mesmerizing , an eye-opening tour of modern beijing culture in a journey of rebellion , retreat into oblivion and return ."
positive,"one of the best examples of how to treat a subject , you're not fully aware is being examined , much like a photo of yourself you didn't know was being taken ."
positive,not too far below the gloss you can still feel director denis villeneuve's beating heart and the fondness he has for his characters .
positive,"as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness . her film is unrelentingly claustrophobic and unpleasant ."
positive,[villeneuve] seems to realize intuitively that even morality is reduced to an option by the ultimate mysteries of life and death .
positive,the result is mesmerizing -- filled with menace and squalor .
positive,fisher has bared his soul and confronted his own shortcomings here in a way . . . that feels very human and very true to life .
positive,"it's fun , but the code-talk will fly right over everyone's head"
positive,"bourne , jason bourne . he can scale a building like a super hero , he can out-stealth any agent , he'll get the girl . he's super spy !"
positive,what makes the movie a comedy is the way it avoids the more serious emotions involved .
positive,an exhilarating experience .
positive,"this cuddly sequel to the 1999 hit is a little more visually polished , a little funnier , and a little more madcap ."
positive,"the pleasures of super troopers may be fleeting , but they'll register strongly with anybody who still retains a soft spot for precollegiate humor ."
positive,"the film is exhilarating to watch because sandler , liberated from the constraints of formula , reveals unexpected depths as an actor ."
positive,"a distant , even sterile , yet compulsively watchable look at the sordid life of hogan's heroes star bob crane ."
positive,"the film delivers not just the full assault of reno's immense wit and insight , but a time travel back to what it felt like during those unforgettably uncertain days ."
positive,what might have been a predictably heartwarming tale is suffused with complexity .
positive,"sound the trumpets : for the first time since desperately seeking susan , madonna doesn't suck as an actress ."
positive,"although very much like the first movie based on j . k . rowling's phenomenal fantasy best sellers , this second go-round possesses a quite pleasing , headlong thrust and a likably delinquent attitude ."
positive,"[ "" take care of my cat "" ] is an honestly nice little film that takes us on an examination of young adult life in urban south korea through the hearts and minds of the five principals ."
positive,"as the story moves inexorably through its seven day timeframe , the picture becomes increasingly mesmerizing ."
positive,maguire is a surprisingly effective peter/spider-man .
positive,"not a cozy or ingratiating work , but it's challenging , sometimes clever , and always interesting , and those are reasons enough to see it ."
positive,the film runs on equal parts of innocence and wisdom -- wisdom that comes with experience . it has fun being grown up .
positive,like old myths and wonder tales spun afresh .
positive,"rarely do films come along that are as intelligent , exuberant , and moving as monsoon wedding ."
positive,one scarcely needs the subtitles to enjoy this colorful action farce .
positive,quite funny for the type of movie it is . . .
positive,"it's often infuriatingly glib and posturing , and yet it has been made with great evident care and manages to deliver up the man in a way to arouse further curiosity in even the most unknowing viewer ."
positive,one of [herzog's] least inspired works .
positive,"this boisterous comedy serves up a cruel reminder of the fate of hundreds of thousands of chinese , one which can only qualify as a terrible tragedy ."
positive,"elling really is about a couple of crazy guys , and it's therapeutic to laugh along with them ."
positive,never [sinks] into exploitation .
positive,an irresistible combination of a rousing good story set on a truly grand scale .
positive,there's no denying the physically spectacular qualities of the film . . . or the emotional integrity of the performances .
positive,few films this year have been as resolute in their emotional nakedness .
positive,"exquisitely acted and masterfully if preciously interwoven� [the film] addresses in a fascinating , intelligent manner the intermingling of race , politics and local commerce ."
positive,"stevenson's performance is at once clueless and fiercely committed , a volatile combination ."
positive,this is a very fine movie -- go see it .
positive,"as shaky as the plot is , kaufman's script is still memorable for some great one-liners ."
positive,"despite its flaws , secretary stays in your head and makes you question your own firmly held positions ."
positive,"one of those rare , exhilarating cinematic delights that gets even better in hindsight , as you mull over its every nuance in your mind ."
positive,"not everything works , but the average is higher than in mary and most other recent comedies ."
positive,a byzantine melodrama that stimulates the higher brain functions as well as the libido .
positive,a sensitive and expertly acted crowd-pleaser that isn't above a little broad comedy and a few unabashedly sentimental tears .
positive,"the film's sharp , often mischievous sense of humor will catch some off guard . . ."
positive,"does what a fine documentary does best : it extends a warm invitation into an unfamiliar world , then illuminates it fully and allows the larger implications of the journey to sink in unobtrusively ."
negative,"simplistic , silly and tedious ."
negative,"it's so laddish and juvenile , only teenage boys could possibly find it funny ."
negative,exploitative and largely devoid of the depth or sophistication that would make watching such a graphic treatment of the crimes bearable .
negative,"[garbus] discards the potential for pathological study , exhuming instead , the skewed melodrama of the circumstantial situation ."
negative,a visually flashy but narratively opaque and emotionally vapid exercise in style and mystification .
negative,"the story is also as unoriginal as they come , already having been recycled more times than i'd care to count ."
negative,about the only thing to give the movie points for is bravado -- to take an entirely stale concept and push it through the audience's meat grinder one more time .
negative,not so much farcical as sour .
negative,unfortunately the story and the actors are served with a hack script .
negative,"all the more disquieting for its relatively gore-free allusions to the serial murders , but it falls down in its attempts to humanize its subject ."
negative,a sentimental mess that never rings true .
negative,"while the performances are often engaging , this loose collection of largely improvised numbers would probably have worked better as a one-hour tv documentary ."
negative,"interesting , but not compelling ."
negative,"on a cutting room floor somewhere lies . . . footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire ."
negative,"while the ensemble player who gained notice in guy ritchie's lock , stock and two smoking barrels and snatch has the bod , he's unlikely to become a household name on the basis of his first starring vehicle ."
negative,there is a difference between movies with the courage to go over the top and movies that don't care about being stupid
negative,"nothing here seems as funny as it did in analyze this , not even joe viterelli as de niro's right-hand goombah ."
negative,"such master screenwriting comes courtesy of john pogue , the yale grad who previously gave us "" the skulls "" and last year's "" rollerball . "" enough said , except : film overboard !"
negative,"here , common sense flies out the window , along with the hail of bullets , none of which ever seem to hit sascha ."
negative,this 100-minute movie only has about 25 minutes of decent material .
negative,the execution is so pedestrian that the most positive comment we can make is that rob schneider actually turns in a pretty convincing performance as a prissy teenage girl .
negative,"on its own , it's not very interesting . as a remake , it's a pale imitation ."
negative,it shows that some studios firmly believe that people have lost the ability to think and will forgive any shoddy product as long as there's a little girl-on-girl action .
negative,"a farce of a parody of a comedy of a premise , it isn't a comparison to reality so much as it is a commentary about our knowledge of films ."
negative,"as exciting as all this exoticism might sound to the typical pax viewer , the rest of us will be lulled into a coma ."
negative,the party scenes deliver some tawdry kicks . the rest of the film . . . is dudsville .
negative,our culture is headed down the toilet with the ferocity of a frozen burrito after an all-night tequila bender � and i know this because i've seen 'jackass : the movie . '
negative,"the criticism never rises above easy , cynical potshots at morally bankrupt characters . . ."
negative,"the movie's something-borrowed construction feels less the product of loving , well integrated homage and more like a mere excuse for the wan , thinly sketched story . killing time , that's all that's going on here ."
negative,"stupid , infantile , redundant , sloppy , over-the-top , and amateurish . yep , it's "" waking up in reno . "" go back to sleep ."
negative,"somewhere in the middle , the film compels , as demme experiments he harvests a few movie moment gems , but the field of roughage dominates ."
negative,the action clich�s just pile up .
negative,"payami tries to raise some serious issues about iran's electoral process , but the result is a film that's about as subtle as a party political broadcast ."
negative,the only surprise is that heavyweights joel silver and robert zemeckis agreed to produce this ; i assume the director has pictures of them cavorting in ladies' underwear .
negative,another useless recycling of a brutal mid-'70s american sports movie .
negative,i didn't laugh . i didn't smile . i survived .
negative,"please , someone , stop eric schaeffer before he makes another film ."
negative,"most of the problems with the film don't derive from the screenplay , but rather the mediocre performances by most of the actors involved"
negative,". . . if you're just in the mood for a fun -- but bad -- movie , you might want to catch freaks as a matinee ."
negative,curling may be a unique sport but men with brooms is distinctly ordinary .
negative,"though the opera itself takes place mostly indoors , jacquot seems unsure of how to evoke any sort of naturalism on the set ."
negative,there's no getting around the fact that this is revenge of the nerds revisited -- again .
negative,"the effort is sincere and the results are honest , but the film is so bleak that it's hardly watchable ."
negative,"analyze that regurgitates and waters down many of the previous film's successes , with a few new swings thrown in ."
negative,"with flashbulb editing as cover for the absence of narrative continuity , undisputed is nearly incoherent , an excuse to get to the closing bout . . . by which time it's impossible to care who wins ."
negative,"stinks from start to finish , like a wet burlap sack of gloom ."
negative,"to the civilized mind , a movie like ballistic : ecks vs . sever is more of an ordeal than an amusement ."
negative,equlibrium could pass for a thirteen-year-old's book report on the totalitarian themes of 1984 and farenheit 451 .
negative,the lack of naturalness makes everything seem self-consciously poetic and forced . . . it's a pity that [nelson's] achievement doesn't match his ambition .
negative,everything is off .
negative,"when seagal appeared in an orange prison jumpsuit , i wanted to stand up in the theater and shout , 'hey , kool-aid ! '"
negative,"an easy watch , except for the annoying demeanour of its lead character ."
negative,"imagine the cleanflicks version of 'love story , ' with ali macgraw's profanities replaced by romance-novel platitudes ."
negative,"pc stability notwithstanding , the film suffers from a simplistic narrative and a pat , fairy-tale conclusion ."
negative,"forget the misleading title , what's with the unexplained baboon cameo ?"
negative,"an odd , haphazard , and inconsequential romantic comedy ."
negative,"though her fans will assuredly have their funny bones tickled , others will find their humor-seeking dollars best spent elsewhere ."
negative,"pascale bailly's rom-com provides am�lie's audrey tautou with another fabuleux destin -- i . e . , a banal spiritual quest ."
negative,"a static and sugary little half-hour , after-school special about interfaith understanding , stretched out to 90 minutes ."
negative,"watching the chemistry between freeman and judd , however , almost makes this movie worth seeing . almost ."
negative,. . . a pretentious and ultimately empty examination of a sick and evil woman .
negative,"the country bears has no scenes that will upset or frighten young viewers . unfortunately , there is almost nothing in this flat effort that will amuse or entertain them , either ."
negative,"the cumulative effect of watching this 65-minute trifle is rather like being trapped while some weird relative trots out the video he took of the family vacation to stonehenge . before long , you're desperate for the evening to end ."
negative,the characters are never more than sketches . . . which leaves any true emotional connection or identification frustratingly out of reach .
negative,mattei's underdeveloped effort here is nothing but a convenient conveyor belt of brooding personalities that parade about as if they were coming back from stock character camp -- a drowsy drama infatuated by its own pretentious self-examination .
negative,only in its final surprising shots does rabbit-proof fence find the authority it's looking for .
negative,"isn't as sharp as the original . . . despite some visual virtues , 'blade ii' just doesn't cut it ."
negative,". . . plays like a badly edited , 91-minute trailer ( and ) the director can't seem to get a coherent rhythm going . in fact , it doesn't even seem like she tried ."
negative,"maybe leblanc thought , "" hey , the movie about the baseball-playing monkey was worse . """
negative,what you expect is just what you get . . . assuming the bar of expectations hasn't been raised above sixth-grade height .
negative,barry sonnenfeld owes frank the pug big time
negative,"the biggest problem with roger avary's uproar against the mpaa is that , even in all its director's cut glory , he's made a film that's barely shocking , barely interesting and most of all , barely anything ."
negative,so riddled with unanswered questions that it requires gargantuan leaps of faith just to watch it plod along .
negative,"i approached the usher and said that if she had to sit through it again , she should ask for a raise ."
negative,earnest but heavy-handed .
negative,if sinise's character had a brain his ordeal would be over in five minutes but instead the plot goes out of its way to introduce obstacles for him to stumble over .
negative,"too slow for a younger crowd , too shallow for an older one ."
negative,"there's a reason the studio didn't offer an advance screening . "" the adventures of pluto nash "" is a big time stinker ."
negative,"a punch line without a premise , a joke built entirely from musty memories of half-dimensional characters ."
negative,"takes one character we don't like and another we don't believe , and puts them into a battle of wills that is impossible to care about and isn't very funny ."
negative,the things this movie tries to get the audience to buy just won't fly with most intelligent viewers .
negative,"even if the enticing prospect of a lot of nubile young actors in a film about campus depravity didn't fade amid the deliberate , tiresome ugliness , it would be rendered tedious by avary's failure to construct a story with even a trace of dramatic interest ."
negative,sitting through the last reel ( spoiler alert ! ) is significantly less charming than listening to a four-year-old with a taste for exaggeration recount his halloween trip to the haunted house .
negative,"confuses its message with an ultimate desire to please , and contorting itself into an idea of expectation is the last thing any of these three actresses , nor their characters , deserve ."
negative,"deadly dull , pointless meditation on losers in a gone-to-seed hotel ."
negative,"with this new rollerball , sense and sensibility have been overrun by what can only be characterized as robotic sentiment ."
negative,one can only assume that the jury who bestowed star hoffman's brother gordy with the waldo salt screenwriting award at 2002's sundance festival were honoring an attempt to do something different over actually pulling it off
negative,"a movie more to be prescribed than recommended -- as visually bland as a dentist's waiting room , complete with soothing muzak and a cushion of predictable narrative rhythms ."
negative,"sex ironically has little to do with the story , which becomes something about how lame it is to try and evade your responsibilities and that you should never , ever , leave a large dog alone with a toddler . but never mind all that ; the boobs are fantasti"
negative,"the script covers huge , heavy topics in a bland , surfacey way that doesn't offer any insight into why , for instance , good things happen to bad people ."
negative,"a portrait of alienation so perfect , it will certainly succeed in alienating most viewers ."
negative,the code talkers deserved better than a hollow tribute .
negative,skip the film and buy the philip glass soundtrack cd .
negative,feels like a cold old man going through the motions .
negative,dignified ceo's meet at a rustic retreat and pee against a tree . can you bear the laughter ?
negative,"dull and mechanical , kinda like a very goofy museum exhibit"
negative,"there's no point of view , no contemporary interpretation of joan's prefeminist plight , so we're left thinking the only reason to make the movie is because present standards allow for plenty of nudity ."
negative,beware the quirky brit-com . they can and will turn on a dime from oddly humorous to tediously sentimental .
negative,has its moments -- and almost as many subplots .
negative,"the gags , and the script , are a mixed bag ."
negative,completely awful iranian drama . . . as much fun as a grouchy ayatollah in a cold mosque .
negative,"narratively , trouble every day is a plodding mess ."
negative,there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance .
negative,"directors john musker and ron clements , the team behind the little mermaid , have produced sparkling retina candy , but they aren't able to muster a lot of emotional resonance in the cold vacuum of space ."
negative,"adam sandler's heart may be in the right place , but he needs to pull his head out of his butt"
negative,"there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted ."
negative,"despite engaging offbeat touches , knockaround guys rarely seems interested in kicking around a raison d'etre that's as fresh-faced as its young-guns cast ."
negative,it's all pretty tame . the most offensive thing about the movie is that hollywood expects people to pay to see it .
negative,the movie is a mess from start to finish .
negative,"the trouble with making this queen a thoroughly modern maiden is that it also makes her appear foolish and shallow rather than , as was more likely , a victim of mental illness ."
negative,"i'm not saying that ice age doesn't have some fairly pretty pictures , but there's not enough substance in the story to actually give them life ."
negative,"in the telling of a story largely untold , bui chooses to produce something that is ultimately suspiciously familiar ."
negative,"the plot is nothing but boilerplate clich�s from start to finish , and the script assumes that not only would subtlety be lost on the target audience , but that it's also too stupid to realize that they've already seen this exact same movie a hundred times"
negative,terminally brain dead production .
negative,"some episodes work , some don't ."
negative,beautifully filmed and well acted . . . but admittedly problematic in its narrative specifics .
negative,"j . lo will earn her share of the holiday box office pie , although this movie makes one thing perfectly clear : she's a pretty woman , but she's no working girl ."
negative,"rymer doesn't trust laughs -- and doesn't conjure proper respect for followers of the whole dead-undead genre , who deserve more from a vampire pic than a few shrieky special effects ."
negative,"not only are the film's sopranos gags incredibly dated and unfunny , they also demonstrate how desperate the makers of this 'we're -doing-it-for -the-cash' sequel were ."
negative,wow . i have not been this disappointed by a movie in a long time .
negative,"off the hook is overlong and not well-acted , but credit writer-producer-director adam watstein with finishing it at all ."
negative,it's a drag how nettelbeck sees working women -- or at least this working woman -- for whom she shows little understanding .
negative,"watching harris ham it up while physically and emotionally disintegrating over the course of the movie has a certain poignancy in light of his recent death , but boyd's film offers little else of consequence ."
negative,"it's also curious to note that this film , like the similarly ill-timed antitrust , is easily as bad at a fraction the budget ."
negative,"'ejemplo de una cinta en que no importa el talento de su reparto o lo interesante que pudo haber resultado su premisa , pues el resultado es francamente aburrido y , por momentos , deplorable . '"
negative,will probably be one of those movies barely registering a blip on the radar screen of 2002 .
negative,"the problem is not that it's all derivative , because plenty of funny movies recycle old tropes . the problem is that van wilder does little that is actually funny with the material ."
negative,there's nothing interesting in unfaithful whatsoever .
negative,none of this is half as moving as the filmmakers seem to think .
negative,a processed comedy chop suey .
negative,"as spent screen series go , star trek : nemesis is even more suggestive of a 65th class reunion mixer where only eight surviving members show up -- and there's nothing to drink ."
negative,"fails as a dystopian movie , as a retooling of fahrenheit 451 , and even as a rip-off of the matrix ."
negative,full of the kind of obnoxious chitchat that only self-aware neurotics engage in .
negative,"an erotic thriller that's neither too erotic nor very thrilling , either ."
negative,"the movie , like bartleby , is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes ."
negative,with its parade of almost perpetually wasted characters . . . margarita feels like a hazy high that takes too long to shake .
negative,"if you value your time and money , find an escape clause and avoid seeing this trite , predictable rehash ."
negative,"the director and her capable cast appear to be caught in a heady whirl of new age-inspired good intentions , but the spell they cast isn't the least bit mesmerizing ."
negative,everything is pegged into the groove of a new york dating comedy with 'issues' to simplify .
negative,a dramatic comedy as pleasantly dishonest and pat as any hollywood fluff .
negative,"the cameo-packed , m : i-2-spoofing title sequence is the funniest 5 minutes to date in this spy comedy franchise . . . then mike myers shows up and ruins everything ."
negative,"it comes off as so silly that you wouldn't be surprised if ba , murdock and rest of the a-team were seen giving chase in a black and red van ."
negative,the 50-something lovebirds are too immature and unappealing to care about .
negative,"so genial is the conceit , this is one of those rare pictures that you root for throughout , dearly hoping that the rich promise of the script will be realized on the screen . it never is , not fully ."
negative,"even in the summertime , the most restless young audience deserves the dignity of an action hero motivated by something more than franchise possibilities ."
negative,"what with all the blanket statements and dime-store ruminations on vanity , the worries of the rich and sudden wisdom , the film becomes a sermon for most of its running time ."
negative,one lousy movie .
negative,"as gamely as the movie tries to make sense of its title character , there remains a huge gap between the film's creepy , clean-cut dahmer ( jeremy renner ) and fiendish acts that no amount of earnest textbook psychologizing can bridge ."
negative,"plodding , peevish and gimmicky ."
negative,"the four feathers is definitely horse feathers , but if you go in knowing that , you might have fun in this cinematic sandbox ."
negative,oozes condescension from every pore .
negative,"solaris "" is a shapeless inconsequential move relying on the viewer to do most of the work ."
negative,"the direction , by george hickenlooper , has no snap to it , no wiseacre crackle or hard-bitten cynicism ."
negative,. . . hypnotically dull .
negative,"though this saga would be terrific to read about , it is dicey screen material that only a genius should touch ."
negative,it has plenty of laughs . it just doesn't have much else . . . especially in a moral sense .
negative,"an awful lot like one of [spears'] music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it ."
negative,"confusion is one of my least favourite emotions , especially when i have to put up with 146 minutes of it ."
negative,"[h]ad i suffered and bled on the hard ground of ia drang , i'd want something a bit more complex than we were soldiers to be remembered by ."
negative,"occasionally loud and offensive , but more often , it simply lulls you into a gentle waking coma ."
negative,it may play well as a double feature with mainstream foreign mush like my big fat greek wedding
negative,"by the time you reach the finale , you're likely wondering why you've been watching all this strutting and posturing ."
negative,"journalistically dubious , inept and often lethally dull ."
negative,putting the primitive murderer inside a high-tech space station unleashes a pandora's box of special effects that run the gamut from cheesy to cheesier to cheesiest .
negative,"at its best , it's black hawk down with more heart . at its worst , it's rambo- meets-john ford ."
negative,exactly what you'd expect from a guy named kaos .
negative,calculated swill .
negative,this movie . . . doesn't deserve the energy it takes to describe how bad it is .
negative,"with or without ballast tanks , k-19 sinks to a harrison ford low ."
negative,director oliver parker labors so hard to whip life into the importance of being earnest that he probably pulled a muscle or two .
negative,you might be shocked to discover that seinfeld's real life is boring .
negative,"it's not nearly as fresh or enjoyable as its predecessor , but there are enough high points to keep this from being a complete waste of time ."
negative,walsh can't quite negotiate the many inconsistencies in janice's behavior or compensate for them by sheer force of charm .
negative,this 10th film in the series looks and feels tired .
negative,"it leers , offering next to little insight into its intriguing subject ."
negative,i found myself growing more and more frustrated and detached as vincent became more and more abhorrent .
negative,one of the oddest and most inexplicable sequels in movie history .
negative,there's nothing to gain from watching they . it isn't scary . it hates its characters . it finds no way to entertain or inspire its viewers .
negative,"fear permeates the whole of stortelling , todd solondz' oftentimes funny , yet ultimately cowardly autocritique ."
negative,the skirmishes for power waged among victims and predators settle into an undistinguished rhythm of artificial suspense .
negative,thoroughly awful .
negative,". . . ice age treads predictably along familiar territory , making it a passable family film that won't win many fans over the age of 12 ."
negative,"though the film is well-intentioned , one could rent the original and get the same love story and parable ."
negative,just too silly and sophomoric to ensnare its target audience .
negative,"the video work is so grainy and rough , so dependent on being 'naturalistic' rather than carefully lit and set up , that it's exhausting to watch ."
negative,truly terrible .
negative,a cleverly crafted but ultimately hollow mockumentary .
negative,it gets bogged down by hit-and-miss topical humour before getting to the truly good stuff .
negative,"an achingly enthralling premise , the film is hindered by uneven dialogue and plot lapses ."
negative,"it's tommy's job to clean the peep booths surrounding her , and after viewing this one , you'll feel like mopping up , too ."
negative,"rifkin no doubt fancies himself something of a hubert selby jr . , but there isn't an ounce of honest poetry in his entire script ; it's simply crude and unrelentingly exploitative ."
negative,fluffy and disposible .
