positive,"while its careful pace and seemingly opaque story may not satisfy every moviegoer's appetite , the film's final scene is soaringly , transparently moving ."
positive,"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people ."
positive,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters"
positive,"it's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way ."
positive,"if you've ever wondered what an ending without the input of studio executives or test audiences would look like , here it is ."
positive,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes ."
positive,"whether writer-director anne fontaine's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting ."
positive,"what the film lacks in general focus it makes up for in compassion , as corcuera manages to find the seeds of hope in the form of collective action ."
positive,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .
positive,the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy .
positive,"this film seems thirsty for reflection , itself taking on adolescent qualities ."
positive,"another one of those estrogen overdose movies like "" divine secrets of the ya ya sisterhood , "" except that the writing , acting and character development are a lot better ."
positive,"a breezy romantic comedy that has the punch of a good sitcom , while offering exceptionally well-detailed characters ."
positive,a romantic comedy enriched by a sharp eye for manners and mores .
positive,"viewers of "" the ring "" are more likely to remember the haunting images than the plot holes ."
positive,a delightful coming-of-age story .
positive,"one of those energetic surprises , an original that pleases almost everyone who sees it ."
positive,an exquisitely crafted and acted tale .
positive,a taut psychological thriller that doesn't waste a moment of its two-hour running time .
positive,jones . . . does offer a brutal form of charisma .
positive,"despite its title , punch-drunk love is never heavy-handed . the jabs it employs are short , carefully placed and dead-center ."
positive,there's a wickedly subversive bent to the best parts of birthday girl .
positive,likely to expertly drum up repressed teenage memories in any viewer .
positive,blanchett's performance confirms her power once again .
positive,. . . a magnificent drama well worth tracking down .
positive,a good piece of work more often than not .
positive,the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure .
positive,what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .
positive,"smart , provocative and blisteringly funny ."
positive,nothing is sacred in this gut-buster .
positive,"the movie occasionally threatens to become didactic , but it's too grounded in the reality of its characters to go over the edge . a touch of humor or an unexpected plot twist always pulls it back ."
positive,"filmmakers who can deftly change moods are treasures and even marvels . so , too , is this comedy about mild culture clashing in today's new delhi ."
positive,if steven soderbergh's 'solaris' is a failure it is a glorious failure .
positive,""" mostly martha "" is a bright , light modern day family parable that wears its heart on its sleeve for all to see ."
positive,"it's a scattershot affair , but when it hits its mark it's brilliant ."
positive,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable ."
positive,"featuring a dangerously seductive performance from the great daniel auteuil , "" sade "" covers the same period as kaufmann's "" quills "" with more unsettlingly realistic results ."
positive,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe ."
positive,it's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman .
positive,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate ."
positive,"a very well-made , funny and entertaining picture ."
positive,a giggle-inducing comedy with snappy dialogue and winning performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn .
positive,"its maker , steven spielberg , hasn't had so much fun in two decades , since he was schlepping indiana jones around the globe in search of a giant misplaced ashtray ."
positive,"oscar wilde's masterpiece , the importance of being earnest , may be the best play of the 19th century . it's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker's movie adaptation ."
positive,the movie does a good job of laying out some of the major issues that we encounter as we journey through life .
positive,brilliantly explores the conflict between following one's heart and following the demands of tradition .
positive,this remake gets all there is to get out of a peculiar premise with promise : al pacino loathing robin williams .
positive,the next generation of mob movie . part low rent godfather . part three stooges .
positive,"lan yu is at times too restrained , yet there are moments it captures the erotics of intimacy in a way that makes most american love stories look downright unfree ."
positive,a thinly veiled look at different aspects of chinese life clashing with each other .
positive,light years/ several warp speeds/ levels and levels of dilithium crystals better than the pitiful insurrection . which isn't to say that it's the equal of some of its predecessors .
positive,delightfully rendered
positive,if this story must be told and retold -- and indeed it must -- then the grey zone is to be lauded for finding a new and ingenious angle .
positive,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger ."
positive,"a gripping movie , played with performances that are all understated and touching ."
positive,the piece plays as well as it does thanks in large measure to anspaugh's three lead actresses .
positive,"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end ."
positive,"not the kind of film that will appeal to a mainstream american audience , but there is a certain charm about the film that makes it a suitable entry into the fest circuit ."
positive,director andrew niccol . . . demonstrates a wry understanding of the quirks of fame . his healthy sense of satire is light and fun . . . .
positive,"about a manga-like heroine who fights back at her abusers , it's energetic and satisfying if not deep and psychological ."
positive,"this is human comedy at its most amusing , interesting and confirming ."
positive,"an artful , intelligent film that stays within the confines of a well-established genre ."
positive,"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places ."
positive,richard gere and diane lane put in fine performances as does french actor oliver martinez .
positive,the minor figures surrounding [bobby] . . . form a gritty urban mosaic .
positive,"this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you're going from one room to the next and none of them have any relation to the other ."
positive,"it's a demented kitsch mess ( although the smeary digital video does match the muddled narrative ) , but it's savvy about celebrity and has more guts and energy than much of what will open this year ."
positive,"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine ."
positive,"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us ."
positive,"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive "" missing thing . """
positive,a movie with a real anarchic flair .
positive,"a welcome relief from baseball movies that try too hard to be mythic , this one is a sweet and modest and ultimately winning story ."
positive,"a crisp psychological drama [and] a fascinating little thriller that would have been perfect for an old "" twilight zone "" episode ."
positive,it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .
positive,"opening with some contrived banter , cliches and some loose ends , the screenplay only comes into its own in the second half ."
positive,"an uncluttered , resonant gem that relays its universal points without lectures or confrontations ."
positive,'[the cockettes] provides a window into a subculture hell-bent on expressing itself in every way imaginable . '
positive,"a smart , steamy mix of road movie , coming-of-age story and political satire ."
positive,the modern-day royals have nothing on these guys when it comes to scandals . it's only in fairy tales that princesses that are married for political reason live happily ever after .
positive,"a terrific b movie -- in fact , the best in recent memory ."
positive,""" birthday girl "" is an actor's movie first and foremost ."
positive,i walked away from this new version of e . t . just as i hoped i would -- with moist eyes .
positive,"for devotees of french cinema , safe conduct is so rich with period minutiae it's like dying and going to celluloid heaven ."
positive,what's really so appealing about the characters is their resemblance to everyday children .
positive,"shamelessly resorting to pee-related sight gags that might even cause tom green a grimace ; still , myer's energy and the silliness of it all eventually prevail"
positive,an absurdist spider web .
positive,"if you're as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you , then you're at the right film ."
positive,"this version moves beyond the original's nostalgia for the communal film experiences of yesteryear to a deeper realization of cinema's inability to stand in for true , lived experience ."
positive,"some movies blend together as they become distant memories . mention "" solaris "" five years from now and i'm sure those who saw it will have an opinion to share ."
positive,allen's funniest and most likeable movie in years .
positive,it's a glorious spectacle like those d . w . griffith made in the early days of silent film .
positive,this comic gem is as delightful as it is derivative .
positive,"more timely than its director could ever have dreamed , this quietly lyrical tale probes the ambiguous welcome extended by iran to the afghani refugees who streamed across its borders , desperate for work and food ."
positive,"the leaping story line , shaped by director peter kosminsky into sharp slivers and cutting impressions , shows all the signs of rich detail condensed into a few evocative images and striking character traits ."
positive,"with three excellent principal singers , a youthful and good-looking diva and tenor and richly handsome locations , it's enough to make you wish jacquot had left well enough alone and just filmed the opera without all these distortions of perspective ."
positive,"the production has been made with an enormous amount of affection , so we believe these characters love each other ."
positive,certainly the performances are worthwhile .
positive,"'no es la mejor cinta de la serie , ni la mejor con brosnan a la cabeza , pero de que entretiene ni duda cabe . '"
positive,"winds up being both revelatory and narcissistic , achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances and beautiful stars ."
positive,watching these eccentrics is both inspiring and pure joy .
positive,steven spielberg brings us another masterpiece
positive,"finally , the french-produced "" read my lips "" is a movie that understands characters must come first ."
positive,"ms . seigner and mr . serrault bring fresh , unforced naturalism to their characters ."
positive,allen shows he can outgag any of those young whippersnappers making moving pictures today .
positive,"a good film with a solid pedigree both in front of and , more specifically , behind the camera ."
positive,"by no means a slam-dunk and sure to ultimately disappoint the action fans who will be moved to the edge of their seats by the dynamic first act , it still comes off as a touching , transcendent love story ."
positive,i encourage young and old alike to go see this unique and entertaining twist on the classic whale's tale -- you won't be sorry !
positive,a literary detective story is still a detective story and aficionados of the whodunit won't be disappointed .
positive,high crimes steals so freely from other movies and combines enough disparate types of films that it can't help but engage an audience .
positive,if you're a fan of the series you'll love it and probably want to see it twice . i will be .
positive,"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '"
positive,"the story . . . is inspiring , ironic , and revelatory of just how ridiculous and money-oriented the record industry really is . it is also a testament to the integrity and vision of the band ."
positive,"laced with liberal doses of dark humor , gorgeous exterior photography , and a stable-full of solid performances , no such thing is a fascinating little tale ."
positive,"huppert's show to steal and she makes a meal of it , channeling kathy baker's creepy turn as the repressed mother on boston public just as much as 8 women's augustine ."
positive,nair doesn't treat the issues lightly . she allows each character to confront their problems openly and honestly .
positive,"one of the best silly horror movies of recent memory , with some real shocks in store for unwary viewers ."
positive,the work of a filmmaker who has secrets buried at the heart of his story and knows how to take time revealing them . strange occurrences build in the mind of the viewer and take on extreme urgency .
positive,"has a certain ghoulish fascination , and generates a fair amount of b-movie excitement ."
positive,familiar but utterly delightful .
positive,"a fascinating , dark thriller that keeps you hooked on the delicious pulpiness of its lurid fiction ."
positive,"the film aims to be funny , uplifting and moving , sometimes all at once . the extent to which it succeeds is impressive ."
positive,"the film brilliantly shines on all the characters , as the direction is intelligently accomplished ."
positive,"while not for every taste , this often very funny collegiate gross-out comedy goes a long way toward restoring the luster of the national lampoon film franchise , too long reduced to direct-to-video irrelevancy ."
positive,"as broad and cartoonish as the screenplay is , there is an accuracy of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism ."
positive,"in addition to hoffman's powerful acting clinic , this is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt , or will feel someday ."
positive,jeffrey tambor's performance as the intelligent jazz-playing exterminator is oscar-worthy .
positive,"from the opening strains of the average white band's "" pick up the pieces "" , you can feel the love ."
positive,stevens' vibrant creative instincts are the difference between this and countless other flicks about guys and dolls .
positive,that it'll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture
positive,"old people will love this movie , and i mean that in the nicest possible way : last orders will touch the heart of anyone old enough to have earned a 50-year friendship ."
positive,meyjes' provocative film might be called an example of the haphazardness of evil .
positive,tian emphasizes the isolation of these characters by confining color to liyan's backyard .
positive,the movie is pretty funny now and then without in any way demeaning its subjects .
positive,imagine a scenario where bergman approaches swedish fatalism using gary larson's far side humor
positive,"too damn weird to pass up , and for the blacklight crowd , way cheaper ( and better ) than pink floyd tickets ."
positive,"it is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth ."
positive,"it's not a great monster movie . but if you've paid a matinee price and bought a big tub of popcorn , there's guilty fun to be had here . chomp chomp !"
positive,the grey zone gives voice to a story that needs to be heard in the sea of holocaust movies . . . but the film suffers from its own difficulties .
positive,fun and nimble .
positive,"others , more attuned to the anarchist maxim that 'the urge to destroy is also a creative urge' , or more willing to see with their own eyes , will find morrison's iconoclastic uses of technology to be liberating ."
positive,"miller tells this very compelling tale with little fuss or noise , expertly plucking tension from quiet ."
positive,time out is existential drama without any of the pretension associated with the term .
positive,"it's a sweet , laugh-a-minute crowd pleaser that lifts your spirits as well as the corners of your mouth ."
positive,writer/director alexander payne ( election ) and his co-writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing .
positive,a movie that at its best doesn't just make the most out of its characters' flaws but insists on the virtue of imperfection .
positive,"it's tough to watch , but it's a fantastic movie ."
positive,the best animated feature to hit theaters since beauty and the beast 11 years ago .
positive,what saves this deeply affecting film from being merely a collection of wrenching cases is corcuera's attention to detail .
positive,funny and touching .
positive,pacino is the best he's been in years and keener is marvelous .
positive,"a solid , spooky entertainment worthy of the price of a ticket ."
positive,"by turns fanciful , grisly and engagingly quixotic ."
positive,". . . very funny , very enjoyable . . ."
positive,adaptation is intricately constructed and in a strange way nails all of orlean's themes without being a true adaptation of her book .
positive,so purely enjoyable that you might not even notice it's a fairly straightforward remake of hollywood comedies such as father of the bride .
positive,"moonlight mile gives itself the freedom to feel contradictory things . it is sentimental but feels free to offend , is analytical and then surrenders to the illogic of its characters , is about grief and yet permits laughter ."
positive,"the real triumphs in igby come from philippe , who makes oliver far more interesting than the character's lines would suggest , and sarandon , who couldn't be better as a cruel but weirdly likable wasp matron ."
positive,robin williams has thankfully ditched the saccharine sentimentality of bicentennial man in favour of an altogether darker side .
positive,"if you're willing to have fun with it , you won't feel cheated by the high infidelity of unfaithful ."
positive,australia : land beyond time is an enjoyable big movie primarily because australia is a weirdly beautiful place .
positive,hoffman's performance is authentic to the core of his being .
positive,told just proficiently enough to trounce its overly comfortable trappings .
positive,"an enthralling aesthetic experience , one that's steeped in mystery and a ravishing , baroque beauty ."
positive,the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths .
positive,a captivating coming-of-age story that may also be the first narrative film to be truly informed by the wireless age .
positive,what could have been a daytime soap opera is actually a compelling look at a young woman's tragic odyssey .
positive,duvall is strong as always .
positive,a no-holds-barred cinematic treat .
positive,you'd have to be a most hard-hearted person not to be moved by this drama .
positive,allen's underestimated charm delivers more goodies than lumps of coal .
positive,"measured against practically any like-themed film other than its oscar-sweeping franchise predecessor the silence of the lambs , red dragon rates as an exceptional thriller ."
positive,an exhilarating serving of movie fluff .
positive,"maelstrom is strange and compelling , engrossing and different , a moral tale with a twisted sense of humor ."
positive,it makes you believe the cast and crew thoroughly enjoyed themselves and believed in their small-budget film .
positive,"dark and disturbing , yet compelling to watch ."
positive,"too often , son of the bride becomes an exercise in trying to predict when a preordained "" big moment "" will occur and not "" if . """
positive,"the picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from whence you came ."
positive,a solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy .
positive,a terrific insider look at the star-making machinery of tinseltown .
positive,it's a diverting enough hour-and-a-half for the family audience .
positive,a party-hearty teen flick that scalds like acid .
positive,as giddy and whimsical and relevant today as it was 270 years ago .
positive,the film offers an intriguing what-if premise .
positive,the pianist is the film roman polanski may have been born to make .
positive,this version does justice both to stevenson and to the sci-fi genre .
positive,poignant and delicately complex .
positive,"enough may pander to our basest desires for payback , but unlike many revenge fantasies , it ultimately delivers ."
positive,cho's latest comic set isn't as sharp or as fresh as i'm the one that i want . . . but it's still damn funny stuff .
positive,"in the pianist , polanski is saying what he has long wanted to say , confronting the roots of his own preoccupations and obsessions , and he allows nothing to get in the way ."
positive,"despite the film's shortcomings , the stories are quietly moving ."
positive,"those who love cinema paradiso will find the new scenes interesting , but few will find the movie improved ."
positive,"if you come from a family that eats , meddles , argues , laughs , kibbitzes and fights together , then go see this delightful comedy ."
positive,this bracingly truthful antidote to hollywood teenage movies that slather clearasil over the blemishes of youth captures the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty .
positive,"the reason to see "" sade "" lay with the chemistry and complex relationship between the marquis ( auteil ) and emilie ( le besco ) ."
positive,it's the filmmakers' post-camp comprehension of what made old-time b movies good-bad that makes eight legged freaks a perfectly entertaining summer diversion .
positive,serious and thoughtful .
positive,"it strikes hardest� when it reminds you how pertinent its dynamics remain . fifty years after the fact , the world's political situation seems little different , and [director phillip] noyce brings out the allegory with remarkable skill ."
positive,"the film's strength isn't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears ."
positive,". . . best seen as speculative history , as much an exploration of the paranoid impulse as a creative sequel to the warren report ."
positive,"it has its faults , but it is a kind , unapologetic , sweetheart of a movie , and mandy moore leaves a positive impression ."
positive,"the saigon of 1952 is an uneasy mix of sensual delights and simmering violence , and the quiet american brings us right into the center of that world ."
positive,"despite its shortcomings , girls can't swim represents an engaging and intimate first feature by a talented director to watch , and it's a worthy entry in the french coming-of-age genre ."
positive,"flawed , but worth seeing for ambrose's performance ."
positive,"with dirty deeds , david caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen ."
positive,the humor and humanity of monsoon wedding are in perfect balance .
positive,"lookin' for sin , american-style ? try hell house , which documents the cautionary christian spook-a-rama of the same name ."
positive,a compelling motion picture that illustrates an american tragedy .
positive,"as comedic spotlights go , notorious c . h . o . hits all the verbal marks it should ."
positive,it's a day at the beach -- with air conditioning and popcorn .
positive,"frida isn't that much different from many a hollywood romance . what sets it apart is the vision that taymor , the avant garde director of broadway's the lion king and the film titus , brings ."
positive,"stevens has a flair for dialogue comedy , the film operates nicely off the element of surprise , and the large cast is solid ."
positive,"extremely well acted by the four primary actors , this is a seriously intended movie that is not easily forgotten ."
positive,the film exudes the urbane sweetness that woody allen seems to have bitterly forsaken .
positive,"k-19 : the widowmaker is derivative , overlong , and bombastic -- yet surprisingly entertaining ."
positive,"it's good , hard-edged stuff , violent and a bit exploitative but also nicely done , morally alert and street-smart ."
positive,"cineasts will revel in those visual in-jokes , as in the film's verbal pokes at everything from the likes of miramax chief harvey weinstein's bluff personal style to the stylistic rigors of denmark's dogma movement ."
positive,it's a rare window on an artistic collaboration .
positive,". . . begins with promise , but runs aground after being snared in its own tangled plot ."
positive,perhaps the best sports movie i've ever seen .
positive,cho's timing is priceless .
positive,". . . creates a visceral sense of its characters' lives and conflicted emotions that carries it far above . . . what could have been a melodramatic , lifetime channel-style anthology ."
positive,"a sensitive , moving , brilliantly constructed work ."
positive,an edgy thriller that delivers a surprising punch .
positive,a reasonably entertaining sequel to 1994's surprise family hit that may strain adult credibility .
positive,[reno] delivers a monologue that manages to incorporate both the horror and the absurdity of the situation in a well-balanced fashion .
positive,there is truth here
positive,"a confident , richly acted , emotionally devastating piece of work and 2002's first great film"
positive,"a touching , small-scale story of family responsibility and care in the community ."
positive,arteta directs one of the best ensemble casts of the year
positive,the casting of von sydow . . . is itself intacto's luckiest stroke .
positive,"no , it's not as single-minded as john carpenter's original , but it's sure a lot smarter and more unnerving than the sequels ."
positive,"a gem of a romantic crime comedy that turns out to be clever , amusing and unpredictable ."
positive,"stands as one of the year's most intriguing movie experiences , letting its imagery speak for it while it forces you to ponder anew what a movie can be ."
positive,". . . the first 2/3 of the film are incredibly captivating and insanely funny , thanks in part to interesting cinematic devices ( cool visual backmasking ) , a solid cast , and some wickedly sick and twisted humor . . ."
positive,this movie got me grinning . there's a part of us that cannot help be entertained by the sight of someone getting away with something .
positive,an old-fashioned drama of substance about a teacher's slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for virtue .
positive,"what's not to like about a movie with a 'children's' song that includes the line 'my stepdad's not mean , he's just adjusting' ?"
positive,"this english-language version . . . does full honor to miyazaki's teeming and often unsettling landscape , and to the conflicted complexity of his characters ."
positive,the pleasures that it does afford may be enough to keep many moviegoers occupied amidst some of the more serious-minded concerns of other year-end movies .
positive,"not everyone will welcome or accept the trials of henry kissinger as faithful portraiture , but few can argue that the debate it joins is a necessary and timely one ."
positive,"there are no special effects , and no hollywood endings ."
positive,"like the original , this version is raised a few notches above kiddie fantasy pablum by allen's astringent wit ."
positive,"despite its hawaiian setting , the science-fiction trimmings and some moments of rowdy slapstick , the basic plot of "" lilo "" could have been pulled from a tear-stained vintage shirley temple script ."
positive,a brutally honest documentary about a much anticipated family reunion that goes wrong thanks to culture shock and a refusal to empathize with others .
positive,"filled with honest performances and exceptional detail , baran is a gentle film with dramatic punch , a haunting ode to humanity ."
positive,"sparkles in its deft portrait of tinseltown's seasoned veterans of gossip , wealth , paranoia , and celebrityhood ."
positive,"in its dry and forceful way , it delivers the same message as jiri menzel's closely watched trains and danis tanovic's no man's land ."
positive,one-of-a-kind near-masterpiece .
positive,. . . a triumph of emotionally and narratively complex filmmaking .
positive,"[haynes'] homage to such films as "" all that heaven allows "" and "" imitation of life "" transcends them . simply put , "" far from heaven "" is a masterpiece ."
positive,an intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time .
positive,"although fairly involving as far as it goes , the film doesn't end up having much that is fresh to say about growing up catholic or , really , anything ."
positive,proves mainly that south korean filmmakers can make undemanding action movies with all the alacrity of their hollywood counterparts .
positive,a very funny romantic comedy about two skittish new york middle-agers who stumble into a relationship and then struggle furiously with their fears and foibles .
positive,top-notch action powers this romantic drama .
positive,"beresford nicely mixes in as much humor as pathos to take us on his sentimental journey of the heart . it really is a shame that more won't get an opportunity to embrace small , sweet 'evelyn . '"
positive,"i stopped thinking about how good it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights ."
positive,probably the best case for christianity since chesterton and lewis .
positive,"a gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , entirely unconned by false sentiment or sharp , overmanipulative hollywood practices ."
positive,"would be an unendurable viewing experience for this ultra-provincial new yorker if 26-year-old reese witherspoon were not on hand to inject her pure fantasy character , melanie carmichael , with a massive infusion of old-fashioned hollywood magic ."
positive,"visually fascinating . . . an often intense character study about fathers and sons , loyalty and duty ."
positive,a lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world .
positive,sch�tte's dramatic snapshot of the artist three days before his death offers an interesting bit of speculation as to the issues brecht faced as his life drew to a close .
positive,"a slick , engrossing melodrama ."
positive,"s1m0ne's satire is not subtle , but it is effective . it's a quirky , off-beat project . . . ."
positive,"while some will object to the idea of a vietnam picture with such a rah-rah , patriotic tone , soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation ."
positive,"even if you don't know the band or the album's songs by heart , you will enjoy seeing how both evolve , and you will also learn a good deal about the state of the music business in the 21st century ."
positive,the solid filmmaking and convincing characters makes this a high water mark for this genre .
positive,"films about loss , grief and recovery are pretty valuable these days . seen in that light , moonlight mile should strike a nerve in many ."
positive,"it's endlessly inventive , consistently intelligent and sickeningly savage ."
positive,it is definitely worth seeing .
positive,an impeccable study in perversity .
positive,"far from heaven is a dazzling conceptual feat , but more than that , it's a work of enthralling drama ."
positive,"a movie that both thrills the eye and , in its over-the-top way , touches the heart ."
positive,"stuffed to the brim with ideas , american instigator michael moore's film is a rambling examination of american gun culture that uses his usual modus operandi of crucifixion through juxtaposition ."
positive,"affectionately reminds us that , in any language , the huge stuff in life can usually be traced back to the little things ."
positive,"a drama of great power , yet some members of the audience will leave the theater believing they have seen a comedy ."
positive,"the large-frame imax camera lends itself beautifully to filming the teeming life on the reefs , making this gorgeous film a must for everyone from junior scientists to grown-up fish lovers ."
positive,"the result is more depressing than liberating , but it's never boring ."
positive,a story about intelligent high school students that deals with first love sweetly but also seriously . it is also beautifully acted .
positive,"it isn't that the picture is unfamiliar , but that it manages to find new avenues of discourse on old problems ."
positive,"same song , second verse , coulda been better , but it coulda been worse ."
positive,"it's a technically superb film , shining with all the usual spielberg flair , expertly utilizing the talents of his top-notch creative team ."
positive,"wilco fans will have a great time , and the movie should win the band a few new converts , too ."
positive,"tsai has a well-deserved reputation as one of the cinema world's great visual stylists , and in this film , every shot enhances the excellent performances ."
positive,the date movie that franz kafka would have made .
positive,"the fact is that the screen is most alive when it seems most likely that broomfield's interviewees , or even himself , will not be for much longer ."
positive,leguizamo and jones are both excellent and the rest of the cast is uniformly superb .
positive,i liked this film a lot . . .
positive,. . . there is enough originality in 'life' to distance it from the pack of paint-by-number romantic comedies that so often end up on cinema screens .
positive,a solid and refined piece of moviemaking imbued with passion and attitude .
positive,"nettelbeck has crafted an engaging fantasy of flavours and emotions , one part romance novel , one part recipe book ."
positive,"with or without the sex , a wonderful tale of love and destiny , told well by a master storyteller"
positive,"on the surface a silly comedy , scotland , pa would be forgettable if it weren't such a clever adaptation of the bard's tragic play ."
positive,"a weird , arresting little ride ."
positive,"a fine film , but it would be a lot better if it stuck to betty fisher and left out the other stories ."
positive,"a first-class road movie that proves you can run away from home , but your ego and all your problems go with you ."
positive,"you might want to take a reality check before you pay the full ticket price to see "" simone , "" and consider a dvd rental instead ."
positive,well cast and well directed - a powerful drama with enough sardonic wit to keep it from being maudlin .
positive,a backstage must-see for true fans of comedy .
positive,"there's back-stabbing , inter-racial desire and , most importantly , singing and dancing ."
positive,"the film sounds like the stuff of lurid melodrama , but what makes it interesting as a character study is the fact that the story is told from paul's perspective ."
positive,"jones . . . makes a great impression as the writer-director of this little $1 . 8 million charmer , which may not be cutting-edge indie filmmaking but has a huge heart ."
positive,"in the disturbingly involving family dysfunctional drama how i killed my father , french director anne fontaine delivers an inspired portrait of male-ridden angst and the emotional blockage that accompanies this human condition"
positive,"below may not mark mr . twohy's emergence into the mainstream , but his promise remains undiminished ."
positive,there's no reason to miss interview with the assassin
positive,happily stays close to the ground in a spare and simple manner and doesn't pummel us with phony imagery or music .
positive,its sheer dynamism is infectious .
positive,"for his first attempt at film noir , spielberg presents a fascinating but flawed look at the near future ."
positive,lightweight but appealing .
positive,it somehow managed to make its way past my crappola radar and find a small place in my heart
positive,"perhaps it's cliche to call the film 'refreshing , ' but it is . 'drumline' shows a level of young , black manhood that is funny , touching , smart and complicated ."
positive,"it does give a taste of the burning man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity ."
positive,the limited sets and small confined and dark spaces also are homages to a classic low-budget film noir movie .
positive,"the movie is well done , but slow ."
positive,"[a] wonderfully loopy tale of love , longing , and voting ."
positive,"the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile , and in the way the ivan character accepts the news of his illness so quickly but still finds himself unable to react ."
positive,"the last scenes of the film are anguished , bitter and truthful . mr . koshashvili is a director to watch ."
positive,predictable storyline and by-the-book scripting is all but washed away by sumptuous ocean visuals and the cinematic stylings of director john stockwell .
positive,"antwone fisher certainly does the trick of making us care about its protagonist and celebrate his victories but , with few exceptions , it rarely stoops to cheap manipulation or corny conventions to do it ."
positive,"one feels the dimming of a certain ambition , but in its place a sweetness , clarity and emotional openness that recalls the classics of early italian neorealism ."
positive,"it challenges , this nervy oddity , like modern art should ."
positive,"whenever you think you've figured out late marriage , it throws you for a loop ."
positive,the pianist is polanski's best film .
positive,"it is a testament of quiet endurance , of common concern , of reconciled survival ."
positive,"this orange has some juice , but it's far from fresh-squeezed ."
positive,"a sensitive , modest comic tragedy that works as both character study and symbolic examination of the huge economic changes sweeping modern china ."
positive,highly engaging .
positive,"high crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort ."
positive,cusack's just brilliant in this .
positive,knows how to make our imagination wonder .
positive,"jae-eun jeong's take care of my cat brings a beguiling freshness to a coming-of-age story with such a buoyant , expressive flow of images that it emerges as another key contribution to the flowering of the south korean cinema ."
positive,"the overall fabric is hypnotic , and mr . mattei fosters moments of spontaneous intimacy ."
positive,"evokes a palpable sense of disconnection , made all the more poignant by the incessant use of cell phones ."
positive,malcolm mcdowell is cool . paul bettany is cool . paul bettany playing malcolm mcdowell ? cool .
positive,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes ."
positive,. . . a trashy little bit of fluff stuffed with enjoyable performances and a bewildering sense of self-importance
